"logFC","AveExpr","t","P.Value","adj.P.Val","B","ENTREZID","SYMBOL"
-1.06274307343333,8.15038238863158,-3.31867976368595,0.00325799071366395,0.0381433638456577,-1.716744601075,"64844","MARCHF7"
1.10864509733333,6.41086638831579,3.30684118395494,0.00334943159301919,0.0382073763077578,-1.74152447004042,"10895","PPBPP2"
-1.10629706065555,7.20715991768421,-3.30681138735627,0.00334966486947091,0.0382073763077578,-1.74158680974283,"57001","SDHAF3"
-1.03773734111111,7.96467379215789,-3.25500030050822,0.0037801858460062,0.0386426931244502,-1.84975850417683,"6549","SLC9A2"
-1.16691005792222,7.87897478484211,-3.25427527116487,0.0037865771764067,0.0386426931244502,-1.85126894247352,"338433","SNORD115-1"
-1.16691005792222,7.87897478484211,-3.25427527116487,0.0037865771764067,0.0386426931244502,-1.85126894247352,"100033450","SNORD115-13"
-1.17491739933333,8.01179549673684,-3.2508245501865,0.0038171406395793,0.0387124584393627,-1.85845648230717,"100033454","SNORD115-16"
1.01946358474444,5.898246603,3.23740020704206,0.00393834131265057,0.0388383269186396,-1.88639798637969,"100134127",NA
-1.17942577241111,7.99086371057895,-3.2332997851894,0.00397610222660675,0.0388648541476354,-1.89492616421044,"100033814","SNORD115-40"
-1.41787041807778,8.79735635831579,-3.22903062591621,0.00401579110087611,0.038970247423544,-1.90380204240467,"1657","DMXL1"
-1.15839719944444,7.97311510789474,-3.22837584983471,0.00402191229518009,0.038970247423544,-1.90516307336104,"100033453","SNORD115-15"
-1.9604399002,6.40401418421053,-3.22318424096176,0.0040707683560112,0.0389822563635286,-1.91595167849646,"728027",NA
-1.18318102363333,8.14222721778947,-3.21807522929322,0.00411941009884672,0.0390150438490378,-1.92656379788151,"100033813","SNORD115-39"
-1.18318102363333,8.14222721778947,-3.21807522929322,0.00411941009884672,0.0390150438490378,-1.92656379788151,"100033815","SNORD115-41"
-1.17708367083333,8.15075641484211,-3.20097129237135,0.00428639802820671,0.0393418948276289,-1.96205565601643,"100033447","SNORD115-10"
-1.17708367083333,8.15075641484211,-3.20097129237135,0.00428639802820671,0.0393418948276289,-1.96205565601643,"100033451","SNORD115-14"
-1.17337208666667,8.15958411952632,-3.1910609469635,0.00438614305380912,0.0394424324801337,-1.98259504396687,"100033603","SNORD115-21"
-1.16106562373333,5.82333177194737,-3.18694542348968,0.00442822367477815,0.0394484498189086,-1.99111902799219,"100033805","SNORD115-31"
-1.16815972471111,8.16470303336842,-3.18159494230425,0.00448351778758199,0.0395240948891281,-2.00219594685628,"100033808","SNORD115-34"
-1.16815972471111,8.16470303336842,-3.18159494230425,0.00448351778758199,0.0395240948891281,-2.00219594685628,"100033441","SNORD115-4"
