"gene","cor","p.value","p.adj","gene_symbol"
"ENSG00000106799.13",-0.191845439441015,1.53517175922095e-05,0.000164607099316543,"TGFBR1"
"ENSG00000251450.2",-0.191855385411532,1.53358238429147e-05,0.000164467676888774,"RASGRF2-AS1"
"ENSG00000287261.1",-0.191893996076737,1.527427174532e-05,0.000163838450679957,"AL139243.1"
"ENSG00000265489.1",-0.191925678805641,1.52239394560498e-05,0.000163360163612419,"AC005358.1"
"ENSG00000281160.1",-0.191929546984919,1.52178051416368e-05,0.000163325143920608,"AC018358.1"
"ENSG00000110042.8",-0.191937422405458,1.52053232432007e-05,0.000163221972693475,"DTX4"
"ENSG00000272269.1",-0.19199017500009,1.51219652623217e-05,0.000162357797635265,"AL138724.1"
"ENSG00000090238.12",-0.192009904767897,1.5090900667334e-05,0.000162069574188108,"YPEL3"
"ENSG00000170484.10",-0.192012846738131,1.50862737242939e-05,0.000162066346487208,"KRT74"
"ENSG00000125730.17",-0.19201930809905,1.50761164410167e-05,0.000161987817314214,"C3"
"ENSG00000170542.6",-0.192021515097777,1.50726485205486e-05,0.00016198114701163,"SERPINB9"
"ENSG00000261448.1",-0.192061770462621,1.50095270099737e-05,0.000161394258207982,"AC109446.2"
"ENSG00000185798.8",-0.192074199707886,1.49900884398626e-05,0.000161215709188866,"WDR53"
"ENSG00000274421.1",-0.192085531619944,1.49723868882657e-05,0.000161055777506921,"AL162390.1"
"ENSG00000091972.18",-0.192110360071197,1.4933671866821e-05,0.000160669703766839,"CD200"
"ENSG00000168675.19",-0.192133875257467,1.48970923830233e-05,0.000160306464336551,"LDLRAD4"
"ENSG00000182040.9",-0.192144139176076,1.48811528713306e-05,0.000160165234640297,"USH1G"
"ENSG00000189419.8",-0.19216201264172,1.48534346874754e-05,0.00015992741477565,"SPATA41"
"ENSG00000074416.14",-0.192165299804363,1.48483422994889e-05,0.000159902846572936,"MGLL"
"ENSG00000232675.7",-0.19216947470873,1.48418770373877e-05,0.000159863481690287,"AL121830.1"
"ENSG00000177354.12",-0.192172826678962,1.48366881091072e-05,0.000159837852033978,"C10orf71"
"ENSG00000105376.5",-0.19218707811794,1.48146457958808e-05,0.000159660853052671,"ICAM5"
"ENSG00000163915.7",-0.192192570591723,1.48061590499372e-05,0.000159599622362273,"IGF2BP2-AS1"
"ENSG00000247081.8",-0.192197246932275,1.47989370026303e-05,0.000159552003579808,"BAALC-AS1"
"ENSG00000204482.11",-0.192241962623404,1.47300478861254e-05,0.000158839388624968,"LST1"
"ENSG00000006210.7",-0.192290154017974,1.46561454633073e-05,0.000158114735919359,"CX3CL1"
"ENSG00000276830.1",-0.19236933591875,1.45354833680164e-05,0.000157009161810624,"MIR6730"
"ENSG00000231187.3",-0.192382760343632,1.45151202951981e-05,0.000156818978153191,"AL356056.2"
"ENSG00000197705.10",-0.192403148617663,1.4484245853951e-05,0.000156544870700766,"KLHL14"
"ENSG00000242086.8",-0.192407210593933,1.44781021715661e-05,0.000156508201946971,"MUC20-OT1"
"ENSG00000138356.14",-0.1924291175479,1.44450108998507e-05,0.000156180160609123,"AOX1"
"ENSG00000196616.14",-0.192456611771599,1.44035816013655e-05,0.000155761826277606,"ADH1B"
"ENSG00000114124.2",-0.192457910398569,1.44016275796266e-05,0.000155761826277606,"GRK7"
"ENSG00000186470.14",-0.192458803668127,1.44002836385476e-05,0.000155761826277606,"BTN3A2"
"ENSG00000260440.3",-0.192495922400694,1.43445431047098e-05,0.0001552118849099,"LINC01544"
"ENSG00000185101.13",-0.192501464192333,1.433623871668e-05,0.000155151536866668,"ANO9"
"ENSG00000279425.1",-0.192581011417709,1.42175395741912e-05,0.000153925495527015,"AC092279.2"
"ENSG00000102021.11",-0.192602559798667,1.41855466229627e-05,0.000153637598328616,"LUZP4"
"ENSG00000255503.1",-0.192674766163358,1.40788398645822e-05,0.00015253998027341,"AP001767.2"
"ENSG00000286954.1",-0.192680402430899,1.40705427656146e-05,0.000152479121821736,"AL033539.2"
"ENSG00000186510.12",-0.192773453533767,1.39342332688787e-05,0.000151117105102233,"CLCNKA"
"ENSG00000236276.2",-0.192778899446947,1.39262946339496e-05,0.000151059805645242,"NDP-AS1"
"ENSG00000081189.16",-0.192830362410093,1.38514879207155e-05,0.000150360375165971,"MEF2C"
"ENSG00000284196.3",-0.192852859702998,1.38189059652564e-05,0.000150037980359033,"AL158064.1"
"ENSG00000005059.16",-0.192862704236731,1.38046714447831e-05,0.000149912039035703,"MCUB"
"ENSG00000254352.1",-0.192881179246652,1.37779954769849e-05,0.000149668718191486,"AC100854.1"
"ENSG00000227021.1",-0.192935541982017,1.36997854600421e-05,0.000148858268559621,"AC007557.1"
"ENSG00000154721.15",-0.19295056646093,1.36782447767588e-05,0.00014865260364549,"JAM2"
"ENSG00000220773.1",-0.192963778747864,1.36593288633796e-05,0.000148475391101309,"RPSAP44"
"ENSG00000213809.9",-0.192973528154257,1.36453866793777e-05,0.000148352185046787,"KLRK1"
"ENSG00000265258.1",-0.192982779378197,1.36321694382346e-05,0.000148236814955941,"MIR4686"
"ENSG00000233455.2",-0.192987998793984,1.36247178222394e-05,0.000148184108403874,"AL035414.1"
"ENSG00000254648.1",-0.192990286784604,1.36214525424733e-05,0.000148176921510312,"AP000911.1"
"ENSG00000273402.1",-0.192991709305076,1.36194227837783e-05,0.000148176921510312,"AC004908.3"
"ENSG00000198400.12",-0.192999022173782,1.36089927746529e-05,0.000148098015671065,"NTRK1"
"ENSG00000285844.2",-0.193074848232961,1.35012923283697e-05,0.000147038480941413,"FO393414.3"
"ENSG00000226005.5",-0.193111789817176,1.3449116038915e-05,0.000146498288110662,"LINC02660"
"ENSG00000222057.1",-0.19312417988254,1.34316592984932e-05,0.000146336153287854,"RNU4-62P"
"ENSG00000172020.13",-0.193130562392385,1.34226751978042e-05,0.000146266282326886,"GAP43"
"ENSG00000272975.1",-0.193186472802942,1.33442189473278e-05,0.000145439204706958,"MYHAS"
"ENSG00000273824.1",-0.193188603722294,1.33412373813656e-05,0.00014543456952252,"AC008033.3"
"ENSG00000265215.1",-0.193203382594855,1.33205763252991e-05,0.000145265008410052,"MIR4269"
"ENSG00000167220.12",-0.193211740193175,1.33089057688643e-05,0.000145165562865797,"HDHD2"
"ENSG00000205611.5",-0.193217960283115,1.3300226343564e-05,0.000145111491272097,"LINC01597"
"ENSG00000280285.1",-0.193232569332984,1.32798622484202e-05,0.000144932131766616,"AC108215.1"
"ENSG00000167995.17",-0.193238303146005,1.32718777808598e-05,0.000144872782537693,"BEST1"
"ENSG00000260517.3",-0.193256247481439,1.32469193717832e-05,0.000144628091310471,"AC009093.2"
"ENSG00000196109.9",-0.193274757519102,1.32212209169385e-05,0.000144375224880496,"ZNF676"
"ENSG00000286677.1",-0.193305470975887,1.3178684400991e-05,0.000143965993015665,"AP006545.3"
"ENSG00000259200.2",-0.1933071398645,1.3176376810962e-05,0.000143965993015665,"AC068722.1"
"ENSG00000210144.1",-0.193318041499302,1.31613124567044e-05,0.000143831454014461,"MT-TY"
"ENSG00000197747.9",-0.19333642695901,1.31359437301322e-05,0.000143581795703825,"S100A10"
"ENSG00000205784.4",-0.193338496362629,1.31330912281006e-05,0.000143578201237573,"ARRDC5"
"ENSG00000152661.9",-0.193358969864284,1.31049019269097e-05,0.000143352660128374,"GJA1"
"ENSG00000121775.18",-0.193403088018914,1.30443525745316e-05,0.000142717759812082,"TMEM39B"
"ENSG00000273245.1",-0.193441587252343,1.29917323444316e-05,0.000142196734950317,"AC092653.1"
"ENSG00000273464.1",-0.193506903685656,1.29029202856495e-05,0.000141306225950232,"AP000238.1"
"ENSG00000279174.1",-0.193511239034224,1.28970459098009e-05,0.000141269086050501,"AC104581.3"
"ENSG00000285018.1",-0.193530069745442,1.28715598995307e-05,0.000141017072475255,"AC245140.3"
"ENSG00000250734.2",-0.193562732922132,1.28274662251773e-05,0.000140642327220854,"AL391335.1"
"ENSG00000137941.17",-0.193574966883757,1.28109879989951e-05,0.000140488731732233,"TTLL7"
"ENSG00000157551.19",-0.19359594537961,1.27827784021763e-05,0.000140233438417859,"KCNJ15"
"ENSG00000180861.9",-0.193673671486767,1.2678774970145e-05,0.000139172977884711,"LINC01559"
"ENSG00000261971.8",-0.193683351152216,1.2665879352751e-05,0.000139085094386424,"MMP25-AS1"
"ENSG00000230927.3",-0.193692178610574,1.26541299567818e-05,0.0001389828987705,"TMBIM7P"
"ENSG00000232803.1",-0.193730229090911,1.26036031233689e-05,0.000138481419949368,"SLCO4A1-AS1"
"ENSG00000280149.1",-0.193754200289479,1.25718706253215e-05,0.000138186135140343,"AC004877.2"
"ENSG00000229334.1",-0.193764009246023,1.25589076901657e-05,0.000138070325645719,"AC046143.1"
"ENSG00000279036.1",-0.193788922752503,1.25260406157401e-05,0.000137735606639215,"AC015656.1"
"ENSG00000082482.14",-0.193800107094465,1.25113123318825e-05,0.000137626854697949,"KCNK2"
"ENSG00000265542.5",-0.193859361512692,1.24335566414247e-05,0.000136850906945362,"AC015845.2"
"ENSG00000128294.16",-0.193927481930106,1.23447347655315e-05,0.00013589957333889,"TPST2"
"ENSG00000166682.13",-0.19393408021693,1.23361634342772e-05,0.000135831497245275,"TMPRSS5"
"ENSG00000064489.23",-0.193970771561894,1.22886036962515e-05,0.000135386431078783,"BORCS8-MEF2B"
"ENSG00000230638.4",-0.193981029526935,1.22753384409642e-05,0.000135266478776249,"AL445933.1"
"ENSG00000242902.1",-0.194011181775559,1.2236425401282e-05,0.000134863802858415,"FLNC-AS1"
"ENSG00000146001.5",-0.194018631133939,1.22268297137185e-05,0.000134784154796084,"PCDHB18P"
"ENSG00000284585.1",-0.194034685598458,1.22061739294609e-05,0.000134582529722639,"MIR4722"
"ENSG00000177202.3",-0.194046710841918,1.21907239212529e-05,0.000134438235326971,"SPACA4"
"ENSG00000279353.1",-0.194055736557737,1.21791399256005e-05,0.000134336527294918,"AP001324.3"
"ENSG00000276649.1",-0.19407380804642,1.21559776623086e-05,0.000134107046178344,"AL117335.1"
"ENSG00000144771.8",-0.194075740922509,1.21535027737702e-05,0.000134105747344474,"LRTM1"
"ENSG00000188215.10",-0.194140718599055,1.20705826184218e-05,0.000133268320766518,"DCUN1D3"
"ENSG00000144671.10",-0.194146698728484,1.20629782880617e-05,0.000133210214235772,"SLC22A14"
"ENSG00000077514.9",-0.194180709783185,1.20198164525409e-05,0.000132759351084141,"POLD3"
"ENSG00000132326.12",-0.194222972681199,1.19663873217912e-05,0.000132194888135664,"PER2"
"ENSG00000287242.1",-0.194235953274084,1.19500225563701e-05,0.000132065391083831,"AC073593.2"
"ENSG00000196811.13",-0.194263876464104,1.19148916531272e-05,0.000131702726019305,"CHRNG"
"ENSG00000124067.17",-0.194288712321023,1.18837276013859e-05,0.000131383776608171,"SLC12A4"
"ENSG00000228528.2",-0.194290976992498,1.18808897519272e-05,0.000131377932100368,"AC068057.1"
"ENSG00000007866.22",-0.194315676170709,1.1849981163838e-05,0.000131061620986437,"TEAD3"
"ENSG00000278238.1",-0.194351936348425,1.18047437102177e-05,0.000130612073882811,"AL359513.1"
"ENSG00000182463.16",-0.194362497234395,1.17915990977323e-05,0.000130492014679495,"TSHZ2"
"ENSG00000233184.7",-0.194372006196955,1.17797756794299e-05,0.000130411904598133,"AC093157.1"
"ENSG00000204305.14",-0.194387601041922,1.17604095102978e-05,0.000130222845128333,"AGER"
"ENSG00000231980.1",-0.194422544657424,1.17171253728923e-05,0.000129819360046731,"AC011899.1"
"ENSG00000182378.14",-0.194459964072681,1.16709426064238e-05,0.000129383269233685,"PLCXD1"
"ENSG00000146122.17",-0.194476802938915,1.16502167640466e-05,0.000129203856209923,"DAAM2"
"ENSG00000137868.19",-0.194477068938366,1.16498896441731e-05,0.000129203856209923,"STRA6"
"ENSG00000246662.6",-0.194528012779965,1.1587400987475e-05,0.000128582407719995,"LINC00535"
"ENSG00000163818.17",-0.194529804405068,1.15852091638566e-05,0.000128582407719995,"LZTFL1"
"ENSG00000250726.1",-0.194546466009901,1.15648447137583e-05,0.00012838218737558,"AC107222.1"
"ENSG00000258424.1",-0.194561591417916,1.15463873658102e-05,0.000128227330939497,"AL512791.1"
"ENSG00000158321.18",-0.194565632697782,1.15414605898818e-05,0.000128197641026971,"AUTS2"
"ENSG00000101892.12",-0.194629624167272,1.14637139204072e-05,0.000127358929129804,"ATP1B4"
"ENSG00000271344.1",-0.194653340033888,1.14350270354424e-05,0.0001270650377202,"AC018638.6"
"ENSG00000189292.16",-0.194676981447061,1.14064982165497e-05,0.000126772788246564,"ALKAL2"
"ENSG00000109272.4",-0.194712308018163,1.1363994762519e-05,0.000126349766273987,"PF4V1"
"ENSG00000277135.1",-0.194713728825081,1.13622884640832e-05,0.000126349766273987,"AC012409.3"
"ENSG00000126500.3",-0.194716911768995,1.13584668365119e-05,0.000126337684013621,"FLRT1"
"ENSG00000227496.3",-0.194727179359015,1.13461473071762e-05,0.000126250021268761,"AC099066.2"
"ENSG00000118707.11",-0.194727667535553,1.1345561887197e-05,0.000126250021268761,"TGIF2"
"ENSG00000131503.21",-0.194734317557426,1.13375900615493e-05,0.000126204169706853,"ANKHD1"
"ENSG00000162482.5",-0.194766243997739,1.12993918814967e-05,0.000125803581666144,"AKR7A3"
"ENSG00000123342.16",-0.194768568984666,1.12966149561512e-05,0.000125797282188356,"MMP19"
"ENSG00000198938.2",-0.194770320198995,1.12945237640424e-05,0.000125797282188356,"MT-CO3"
"ENSG00000151006.7",-0.194774572616076,1.12894473233971e-05,0.000125766697977292,"PRSS53"
"ENSG00000276148.1",-0.194781728947574,1.1280909156514e-05,0.000125696193623492,"AC084824.5"
"ENSG00000188269.10",-0.194790979263433,1.12698817783857e-05,0.000125597920473595,"OR7A5"
"ENSG00000286124.1",-0.194798568687673,1.12608420254947e-05,0.000125521764372349,"AC084277.1"
"ENSG00000249364.6",-0.194818149140542,1.12375516342981e-05,0.000125286699026087,"AC112206.2"
"ENSG00000250602.6",-0.194841738825167,1.12095532647662e-05,0.000124999042315238,"AC093535.1"
"ENSG00000231507.2",-0.194878524881255,1.11660247063238e-05,0.00012453805991313,"LINC01353"
"ENSG00000152229.18",-0.194930994291469,1.11042165004193e-05,0.000123897271888283,"PSTPIP2"
"ENSG00000249115.9",-0.194951678973719,1.1079939852597e-05,0.00012369917936299,"HAUS5"
"ENSG00000287809.1",-0.194960723914106,1.10693401101729e-05,0.000123605096543291,"AC005632.6"
"ENSG00000151650.8",-0.195089876006708,1.09190360217686e-05,0.000122094480421871,"VENTX"
"ENSG00000204161.14",-0.195120849824367,1.08832793519739e-05,0.000121742511241025,"TMEM273"
"ENSG00000164879.7",-0.195130453747629,1.0872215086613e-05,0.000121642661341725,"CA3"
"ENSG00000249721.1",-0.195143001134754,1.08577759155468e-05,0.00012150500494949,"AC112206.3"
"ENSG00000238279.1",-0.195155773306193,1.08430968179493e-05,0.000121388490213221,"BX470102.1"
"ENSG00000227591.5",-0.195185761868917,1.08087050813123e-05,0.000121027289547549,"HSD11B1-AS1"
"ENSG00000210140.1",-0.195193861893211,1.07994335696751e-05,0.000120947278362111,"MT-TC"
"ENSG00000156486.8",-0.195229939465861,1.07582300593152e-05,0.00012060452862357,"KCNS2"
"ENSG00000164309.15",-0.195254499293925,1.0730266406854e-05,0.000120338467708485,"CMYA5"
"ENSG00000142279.13",-0.195290283179384,1.06896469430232e-05,0.000119906562210059,"WTIP"
"ENSG00000267369.1",-0.195328833650624,1.06460508460051e-05,0.000119464649069383,"TAF5LP1"
"ENSG00000287998.1",-0.195344510812057,1.06283702585373e-05,0.000119289774929761,"AC104232.3"
"ENSG00000213996.13",-0.195367257463046,1.06027664497336e-05,0.000119025886271645,"TM6SF2"
"ENSG00000154864.13",-0.195416257192485,1.05478113119274e-05,0.000118432332537889,"PIEZO2"
"ENSG00000260764.1",-0.195424625468694,1.05384531107668e-05,0.000118361696888288,"AC007224.1"
"ENSG00000203797.12",-0.195429423458722,1.0533091108503e-05,0.000118337115409965,"DDO"
"ENSG00000162599.17",-0.195433250739224,1.05288157867662e-05,0.00011831244648558,"NFIA"
"ENSG00000244998.1",-0.195439053499279,1.0522336876769e-05,0.000118263001171477,"AC100803.2"
"ENSG00000156920.11",-0.195460222378109,1.04987335202159e-05,0.000118091033247459,"ADGRG4"
"ENSG00000182050.13",-0.19547294768254,1.04845690391488e-05,0.000117978359640881,"MGAT4C"
"ENSG00000177238.14",-0.195483879004741,1.0472415960928e-05,0.000117864918153329,"TRIM72"
"ENSG00000240045.2",-0.195528187988105,1.04232919365787e-05,0.000117377308861573,"STRIT1"
"ENSG00000121898.13",-0.195554707593588,1.0393995486128e-05,0.000117074952522725,"CPXM2"
"ENSG00000282870.1",-0.195560979827088,1.03870779651023e-05,0.000117020203300706,"FRG1DP"
"ENSG00000185917.14",-0.19556918755552,1.03780324459918e-05,0.000116941453743278,"SETD4"
"ENSG00000246922.9",-0.19559922854925,1.03449889841394e-05,0.00011659220647279,"UBAP1L"
"ENSG00000089094.19",-0.195606416035803,1.03370980025366e-05,0.000116526355589125,"KDM2B"
"ENSG00000187550.9",-0.195619034921279,1.03232578700397e-05,0.000116393402695237,"SBK2"
"ENSG00000087495.17",-0.195651601557147,1.02876209321031e-05,0.000116060602357751,"PHACTR3"
"ENSG00000187959.9",-0.195688194367517,1.02477179961706e-05,0.000115633363735846,"CPSF4L"
"ENSG00000284485.1",-0.19570345933297,1.0231115784247e-05,0.000115468928846095,"MIR205"
"ENSG00000249082.2",-0.195713695208353,1.02199975696454e-05,0.000115366333676555,"C5orf66-AS1"
"ENSG00000228063.2",-0.195738338802948,1.01932768513206e-05,0.000115087537190351,"LYPLAL1-DT"
"ENSG00000286733.1",-0.195757459841965,1.01725900098003e-05,0.000114876769239296,"LINC02348"
"ENSG00000204071.10",-0.19576210514156,1.0167570350172e-05,0.000114842878684204,"TCEAL6"
"ENSG00000287602.1",-0.195776943273365,1.01515522220536e-05,0.000114684722114634,"AC100808.1"
"ENSG00000103472.10",-0.195833200885163,1.00910387282763e-05,0.000114046377903819,"RRN3P2"
"ENSG00000197536.11",-0.195837591362691,1.00863305885924e-05,0.000114015816844186,"IRF1-AS1"
"ENSG00000279000.3",-0.195847219661873,1.00760129796929e-05,0.000113921821632287,"OR10A6"
"ENSG00000127578.7",-0.195854733722503,1.00679679547038e-05,0.000113853488540442,"WFIKKN1"
"ENSG00000108602.18",-0.195865578531474,1.00563676048863e-05,0.000113767532739073,"ALDH3A1"
"ENSG00000220154.2",-0.195879980143722,1.00409823267679e-05,0.000113616071502945,"AL355796.1"
"ENSG00000276445.1",-0.195887961343071,1.00324656468021e-05,0.000113542285268253,"AC005393.1"
"ENSG00000253842.2",-0.1959139241383,1.00048084937374e-05,0.000113274342215762,"AP003472.2"
"ENSG00000137825.11",-0.195923328635909,9.99480817352588e-06,0.000113183642797852,"ITPKA"
"ENSG00000253686.2",-0.195947034545215,9.96964259351556e-06,0.000112921137979869,"LINC01484"
"ENSG00000170298.15",-0.195953069059795,9.96324615017865e-06,0.000112871159542436,"LGALS9B"
"ENSG00000271474.1",-0.195985936539074,9.92847594704426e-06,0.000112522068138484,"AC106881.1"
"ENSG00000154175.18",-0.195987989270117,9.92630821990447e-06,0.000112519915033876,"ABI3BP"
"ENSG00000151789.12",-0.195994016922138,9.91994549710507e-06,0.00011247019911654,"ZNF385D"
"ENSG00000255085.8",-0.19601010938594,9.90297749045297e-06,0.00011232258739321,"AF186192.2"
"ENSG00000265787.2",-0.196023959654489,9.88839580391746e-06,0.000112179561809028,"CYP4F35P"
"ENSG00000214797.3",-0.196053252191994,9.85762367930383e-06,0.000111852769044003,"AP002358.1"
"ENSG00000169314.15",-0.196060770893359,9.84973992279888e-06,0.000111785608104488,"C22orf15"
"ENSG00000183091.19",-0.196075606412872,9.8342017036954e-06,0.000111631531829278,"NEB"
"ENSG00000131171.13",-0.196093846303188,9.81512985331791e-06,0.000111437274544964,"SH3BGRL"
"ENSG00000260868.1",-0.196106236411607,9.80219470098348e-06,0.000111312627369871,"LINC01960"
"ENSG00000256235.2",-0.196137458010688,9.76967161260482e-06,0.000111012566229075,"SMIM3"
"ENSG00000205056.8",-0.196138751061578,9.76832687880909e-06,0.000111012566229075,"LINC02397"
"ENSG00000100906.11",-0.196142073382092,9.76487257425247e-06,0.000111012566229075,"NFKBIA"
"ENSG00000102125.16",-0.196159419818143,9.74685591039363e-06,0.000110839071219273,"TAZ"
"ENSG00000258405.11",-0.196170363545675,9.73550563253087e-06,0.000110732131537701,"ZNF578"
"ENSG00000197054.12",-0.196170837675763,9.73501417350375e-06,0.000110732131537701,"ZNF763"
"ENSG00000185955.5",-0.196178928406169,9.7266313764018e-06,0.000110675447779526,"C7orf61"
"ENSG00000182674.6",-0.196182461170452,9.72297323967054e-06,0.000110655954495814,"KCNB2"
"ENSG00000268926.3",-0.196190816371292,9.71432673852979e-06,0.000110579670095073,"AL354861.3"
"ENSG00000226132.1",-0.19620610741262,9.69852154264426e-06,0.000110421850335333,"RPS3AP46"
"ENSG00000107036.12",-0.196220934854643,9.68321892384045e-06,0.00011026969059929,"RIC1"
"ENSG00000259030.7",-0.196254646282823,9.64851266817757e-06,0.000109896462708834,"FPGT-TNNI3K"
"ENSG00000231440.1",-0.196272354309598,9.63032956692627e-06,0.000109711321596143,"AL358176.4"
"ENSG00000077522.14",-0.196279119348748,9.62339165311528e-06,0.000109654240200418,"ACTN2"
"ENSG00000175785.13",-0.1962895972608,9.61265538240347e-06,0.000109553846688918,"PRIMA1"
"ENSG00000113578.18",-0.196312541449601,9.58918527447483e-06,0.000109330163891923,"FGF1"
"ENSG00000167261.14",-0.196326257299847,9.57518110897136e-06,0.000109192379000342,"DPEP2"
"ENSG00000229167.2",-0.196342535287504,9.55858622421214e-06,0.000109024989184864,"AC114488.1"
"ENSG00000259054.1",-0.196357125009592,9.54373575301338e-06,0.000108899269594102,"LINC02332"
"ENSG00000196196.3",-0.196377397040377,9.52313789269022e-06,0.000108686034930557,"HRCT1"
"ENSG00000272734.1",-0.196408160843828,9.49196048900856e-06,0.000108351947853364,"ADIRF-AS1"
"ENSG00000139263.12",-0.196460600086761,9.43904020176799e-06,0.000107769479068671,"LRIG3"
"ENSG00000247774.7",-0.196476226079657,9.42332528993982e-06,0.000107611651088026,"PCED1B-AS1"
"ENSG00000164088.18",-0.196541897450706,9.35755224517885e-06,0.000106881995560121,"PPM1M"
"ENSG00000163958.14",-0.196645650302776,9.25452911068046e-06,0.000105780843836624,"ZDHHC19"
"ENSG00000230728.1",-0.196718639082748,9.18270202290281e-06,0.000105052923124847,"AL590093.1"
"ENSG00000249899.6",-0.196755105736194,9.14701501314489e-06,0.000104729548227581,"AC025180.1"
"ENSG00000270039.1",-0.196794533622545,9.10857873602827e-06,0.000104310460955889,"AC025165.5"
"ENSG00000135736.6",-0.196804711580797,9.09868176560301e-06,0.000104218099796749,"CCDC102A"
"ENSG00000267239.1",-0.196817645009487,9.08612017502173e-06,0.000104095174208117,"AP001198.1"
"ENSG00000168481.9",-0.19682918952563,9.07492152161562e-06,0.000103987816743057,"LGI3"
"ENSG00000146094.15",-0.196831353313062,9.07282402285843e-06,0.000103984725449735,"DOK3"
"ENSG00000169247.14",-0.196871444204546,9.03404478253581e-06,0.000103570465826604,"SH3TC2"
"ENSG00000254533.1",-0.196961701350255,8.94731764858894e-06,0.00010267037978644,"AF186192.1"
"ENSG00000267288.2",-0.196974191645577,8.93537851728918e-06,0.000102554062938094,"AC138150.2"
"ENSG00000124557.12",-0.196994326896378,8.91616373109518e-06,0.000102354177391686,"BTN1A1"
"ENSG00000171102.14",-0.196995857840761,8.91470438383965e-06,0.000102354177391686,"OBP2B"
"ENSG00000170624.13",-0.197033074865505,8.87929779917111e-06,0.000101992709406065,"SGCD"
"ENSG00000115155.19",-0.197056482906149,8.85709712768564e-06,0.000101758244524519,"OTOF"
"ENSG00000168404.13",-0.197087449244982,8.82780925113926e-06,0.000101442244339541,"MLKL"
"ENSG00000230323.6",-0.197088797910887,8.82653578576861e-06,0.000101442244339541,"LINC00159"
"ENSG00000160219.12",-0.197091060571662,8.82439968226881e-06,0.000101442244339541,"GAB3"
"ENSG00000272192.1",-0.197142956259065,8.77554164940839e-06,0.000100943568754507,"AC100812.1"
"ENSG00000148677.7",-0.197158604326557,8.76086016799647e-06,0.000100815456621728,"ANKRD1"
"ENSG00000127530.4",-0.197159883675069,8.75966088063511e-06,0.000100815456621728,"OR7C1"
"ENSG00000167895.15",-0.197164133367656,8.75567825484905e-06,0.000100796601164129,"TMC8"
"ENSG00000255760.2",-0.197168497888589,8.75158981270072e-06,0.000100790323727527,"LINC02422"
"ENSG00000187867.10",-0.197174715879924,8.74576828324102e-06,0.000100743671783444,"PALM3"
"ENSG00000134871.19",-0.197184599212205,8.73652270869785e-06,0.000100657550924655,"COL4A2"
"ENSG00000105697.9",-0.197224507729917,8.699284064535e-06,0.000100248808645653,"HAMP"
"ENSG00000282851.2",-0.197325423137519,8.60579339326861e-06,9.9211631919601e-05,"BISPR"
"ENSG00000244738.1",-0.197345776578885,8.58705380437761e-06,9.90156570921069e-05,"AC026316.3"
"ENSG00000196562.14",-0.197412924959857,8.52550505568713e-06,9.83657593050513e-05,"SULF2"
"ENSG00000154781.16",-0.197420746161737,8.51836347243471e-06,9.83032967621152e-05,"CCDC174"
"ENSG00000179604.10",-0.197454969651445,8.48718080046738e-06,9.8022975493502e-05,"CDC42EP4"
"ENSG00000233264.2",-0.197491561924896,8.45396014775219e-06,9.76591177027544e-05,"AC006042.2"
"ENSG00000143401.15",-0.197496345087422,8.44962687470477e-06,9.76288833839518e-05,"ANP32E"
"ENSG00000176515.1",-0.197501735224191,8.44474625390285e-06,9.75923113189712e-05,"AL033381.1"
"ENSG00000123892.12",-0.197542325463594,8.40807909251094e-06,9.7208056047597e-05,"RAB38"
"ENSG00000236548.2",-0.197617375505136,8.34068191089031e-06,9.64876811623186e-05,"RNF217-AS1"
"ENSG00000287827.1",-0.197634424433192,8.32544338222727e-06,9.63309844102209e-05,"AC002529.1"
"ENSG00000257345.2",-0.1976364387194,8.32364474339552e-06,9.63297641143208e-05,"LINC02413"
"ENSG00000204576.12",-0.197690058006327,8.27590177855708e-06,9.58162148733105e-05,"PRR3"
"ENSG00000203364.2",-0.197693341277415,8.27298682749311e-06,9.58019620550714e-05,"AL390760.1"
"ENSG00000271882.1",-0.197736246493471,8.23498457348845e-06,9.54201583176128e-05,"AP001330.4"
"ENSG00000279416.1",-0.197744548336603,8.22765065139849e-06,9.53545994112883e-05,"AC099689.3"
"ENSG00000235890.2",-0.197775128450934,8.2006895608527e-06,9.51002509550739e-05,"TSPEAR-AS1"
"ENSG00000185662.10",-0.197777828321718,8.19831325719425e-06,9.50920766853318e-05,"SMIM23"
"ENSG00000149634.4",-0.197826772996105,8.15534798677445e-06,9.46130124411825e-05,"SPATA25"
"ENSG00000180539.8",-0.197834780363566,8.14833930932138e-06,9.45509827300064e-05,"C9orf139"
"ENSG00000250315.2",-0.197835416510521,8.14778274969982e-06,9.45509827300064e-05,"AC110760.2"
"ENSG00000116984.14",-0.197870449097481,8.11718890508496e-06,9.42471894646936e-05,"MTR"
"ENSG00000184574.10",-0.197876478423704,8.11193456884273e-06,9.42054079251214e-05,"LPAR5"
"ENSG00000105997.22",-0.197909031634,8.08362159166212e-06,9.39149444995779e-05,"HOXA3"
"ENSG00000145416.13",-0.197912344630997,8.08074541661156e-06,9.39007044500167e-05,"MARCHF1"
"ENSG00000059915.17",-0.1979143634398,8.07899326801122e-06,9.38995227777247e-05,"PSD"
"ENSG00000230084.6",-0.197920769696376,8.07343559757449e-06,9.38541012367809e-05,"AC006059.1"
