"gene_symbol","WT2921C_OE","WT2910C_OE","WT2898C_OE","WT2965C_OE","KO2912C_OE","KO2918C_OE","KO2960C_OE","KO2913C_OE","C2890WT","C2917WT","C2893WT","WT2868C","WT2881C","WT2882C","KO2868C","KO2881C","KO2882C"
"BC050972",0,0,0,0,0,0,0,1.02208031426658,4.20759210918673,0,2.87507877703819,0,1.0998949225412,0,2.44070245074533,0,0
"BC051019",3.26320165525963,0,0,1.75260528123512,0,5.15166636712853,2.25907484618125,4.08832125706631,0,0,0.718769694259549,0,0,0,0.813567483581776,2.20860962106296,0.9412156395054
"BC051077",0,0,0,2.62890792185267,0,0,2.25907484618125,0,0,0,2.15630908277865,0,0,0,0,1.10430481053148,0
"BC051226",38.070685978029,61.5920451170046,22.4266070042865,49.9492505152008,43.4208620301304,61.8199964055424,49.6996466159876,54.1702566561286,51.3326237320781,70.1497724533859,36.657254407237,62.1264794443179,61.5941156623074,77.770879235511,57.7632913343061,45.2764972317907,53.6492914518078
"BC055402",0,0,0,0,0,2.06066654685141,0,0,0,0,0,0,0,0,0,1.10430481053148,0
"BC065397",48.9480248288944,35.763122971164,31.9147868907154,32.4231977028497,30.3946034210913,29.8796649293455,36.1451975389001,40.8832125706631,25.2455526551204,17.8158152262567,25.8757089933438,46.8879090145795,40.6961121340245,48.7518944461412,41.4919416626706,34.2334491264759,45.1783506962592
"BC106179",1.08773388508654,8.94078074279099,19.838921580715,15.773447531116,5.4276077537663,10.3033327342571,12.4249116539969,12.2649637711989,14.3058131712349,10.0213960647694,25.8757089933438,5.86098862682244,12.0988441479532,6.96455634944875,27.6612944417804,22.0860962106296,21.6479597086242
"BC107364",2.17546777017308,3.97368033012933,0,2.62890792185267,2.17104310150652,0,0,4.08832125706631,0,2.22697690328209,0,0,0,3.48227817472437,1.62713496716355,0,1.8824312790108
"Baalc",39.1584198631155,17.881561485582,28.4645396592867,37.681013546555,15.1973017105456,22.6673320153655,13.5544490770875,54.1702566561286,26.0870710769577,21.1562805811799,36.657254407237,15.2385704297383,25.2975832184477,17.4113908736219,37.4241042447617,24.2947058316926,14.118234592581
"Baat",2.17546777017308,3.97368033012933,0,0,0,2.06066654685141,0,3.06624094279973,0,2.22697690328209,0,3.51659317609346,3.29968476762361,8.12531574102354,0,0,1.8824312790108
"Babam1",971.346359382282,1301.38030811736,1512.93341098148,1297.8042107546,1388.38206341342,1258.03692685279,1374.64704390129,1182.54692360643,1373.35806443855,1392.97405300295,1571.23055165137,1108.89904819481,1377.06844302159,1219.95812054511,1168.28290642343,1451.05652103836,1351.58565832976
"Babam2",938.714342829686,812.617627511448,761.642076337884,837.745324430386,769.634779484061,649.109962258195,766.955910278536,709.323738101005,768.306319137497,812.846569697963,823.710069621443,1012.77883471492,1136.19145498506,973.87712953125,857.500127695192,616.202084276566,815.092743811677
"Bacc1",39.1584198631155,14.901301237985,12.0758653100004,17.5260528123512,23.8814741165717,29.8796649293455,27.1088981541751,35.7728109993302,8.41518421837346,18.9293036778978,16.5317029679696,29.3049431341122,30.7970578311537,33.6620223556689,20.3391870895444,11.0430481053148,23.530390987635
"Bace1",921.310600668301,1174.22253755322,1192.92298026647,1046.30535289736,1191.90266272708,1104.51726911236,1050.46980347428,1041.49984023764,998.040848299092,1001.0261180253,1215.4395529929,860.393130417534,865.617304039927,886.82017516314,1286.25019154279,1194.85780499506,1188.75535269532
"Bace2",93.5451141174426,81.4604467676513,89.706428017146,102.527408952254,117.236327481352,75.2143289600766,63.2540956930751,52.1260960275955,82.4688053400599,83.5116338730784,120.034538941345,39.8547226623926,47.2954816692717,34.8227817472437,71.5939385551963,59.6324597686999,79.0621137184536
"Bach1",1627.24989208947,1270.58428555885,1451.69152262362,1362.6506061603,1436.14501164656,1649.56357075456,1495.50754817199,1554.58415799946,1446.5701671384,1564.45127455567,1554.6988486834,1506.27407709337,1290.17674414083,1277.99609012385,1521.37119429792,1580.26018387055,1640.53885965791
"Bach2",230.599583638347,161.92747345277,168.199552532149,179.642041326599,174.768969671275,173.095989935519,149.098939847963,164.554930596919,134.642947493975,120.256752777233,161.004411514139,118.391970261813,119.888546556991,130.005051856377,152.137119429792,143.559625369092,114.828308019659
"Bach2os",25.0178793569905,48.6775840440843,38.8152813535728,38.5573161871726,44.5063835808837,49.4559971244339,58.7359460007126,48.0377747705292,30.2946631861444,12.2483729680515,37.3760241014965,49.2323044653085,31.8969527536949,33.6620223556689,49.6276164984884,48.5894116633851,48.0019976147754
"Bad",435.093554034617,517.571862999345,609.831198155022,694.907994009724,568.813292594708,508.984637072299,572.675473506948,487.532309905158,776.72150335587,868.520992280015,697.925373126022,622.436992168543,604.942207397662,710.384747643772,529.632431811736,596.324597686999,631.555694108124
"Bag1",4905.6798217403,4434.62724842433,4047.14000246586,4301.76966279159,4503.82891407528,4403.64441062147,4416.49132428435,4744.49681882545,3865.93562992077,4274.68216584997,3556.47244719625,5063.89417357459,5253.09815005679,5569.32356077585,4623.50400919523,4379.67287856785,5166.33264524514
"Bag2",869.099374184147,1208.99224044185,1449.96639900791,1370.53732992586,1389.46758496417,1389.91958585128,1300.09757397731,1183.5690039207,1023.28640095421,969.84844137935,1014.90280829448,666.980505732394,926.111524779693,818.335371060228,1356.21699513082,1530.56646739663,1136.98849252252
"Bag3",1322.68440426524,1700.73518129535,1676.82015447435,1494.09600225294,1495.84869693799,1421.85991732748,1371.25843163202,1365.49929986015,1667.04799365978,2063.29410089086,1828.55010219629,1100.69366411725,1144.99061436539,993.610039188021,1357.0305626144,1489.70718940697,1178.40198066076
"Bag4",518.849063186281,441.078516644356,495.110477710018,517.894860604977,450.491443562603,364.7379787927,477.794329967335,377.147635964367,590.745932129817,687.022374662525,603.047773483761,601.337433111982,449.857023319352,558.325267347475,455.597790805795,511.293127276075,469.666604113195
"Bag5",927.83700397882,982.492461624477,873.775111359317,851.766166680267,872.759326805621,761.416289061597,740.976549547452,875.922829326457,653.01829534578,1091.21868260822,933.681832843154,901.420050805291,1161.48903820351,854.318912199046,1008.01011215782,843.688875246051,933.685914389357
"Bag6",5799.79707528144,5455.86309326757,4989.05749664589,5393.64275300107,4653.63088807923,5265.00302720536,5370.95044679593,5028.63514619156,7460.06080958807,7292.23586979721,7229.38558486254,6644.01670736592,6267.20126863977,6126.48806873175,4701.60648761908,4645.81033790594,5177.62723291921
"Bahcc1",687.447815374695,669.565135626792,608.968636347164,688.773875525401,394.044322923433,600.684298407187,561.380099276042,557.033771275285,802.808574432828,777.21493924545,996.933565937994,631.814573971459,500.452189756247,448.053125147869,898.178501874281,891.173982098904,845.21164427585
"Bahd1",1209.56008021623,964.610900138895,948.817988642891,864.034403648912,1101.80437401456,955.11894446563,972.53172128103,948.490531639384,821.321979713249,1240.42613512812,1067.37299597543,1044.42817329976,736.929598102606,907.713844211487,863.195100080265,959.640880351856,972.275755609079
"Baiap2",2290.76756199226,2176.58340082834,1763.93889706792,1755.23418915697,1533.84195121436,1534.16624413088,2163.06416521855,1821.34712002304,1538.29567511867,1770.44663810926,1634.48228474621,2644.47806842228,2288.88133380824,2290.17827957706,2458.60093538413,1924.80328475637,2708.81861049654
"Baiap2l1",332.846568836482,234.44713947763,232.891688121437,147.21884362375,168.255840366755,179.277989576073,126.50819138615,96.0755495410583,138.850539603162,356.316304525135,246.538005131025,259.055697305552,276.073625557842,226.348081357084,59.3904263014697,50.7980212844481,118.59317057768
"Baiap2l2",0,7.94736066025866,1.72512361571435,1.75260528123512,8.68417240602608,8.24266618740565,14.6839865001782,9.1987228283992,9.2567026402108,11.1348845164105,5.03138785981684,16.4107681551028,10.998949225412,0,4.06783741790888,1.10430481053148,5.6472938370324
"Baiap3",0,4.96710041266166,7.76305627071456,7.01042112494047,4.34208620301304,1.03033327342571,10.1658368078156,18.3974456567984,9.2567026402108,4.45395380656418,2.87507877703819,0,5.49947461270601,3.48227817472437,8.94924231939954,7.73013367372036,7.5297251160432
"Bak1",1751.25155498933,1773.25484732021,1550.8861305272,1823.58579512514,1718.38061484241,1693.86790151186,1765.46699229065,1610.79857528413,1656.94977259773,1821.66710688475,1748.76666613348,1711.40867903215,1868.7214733975,2081.2415890936,1596.21940278745,1478.66414130165,1742.1901487245
"Bambi",181.651558809453,182.789295185949,185.450788689292,275.159029153913,309.373641964679,246.249652348744,233.81424657976,265.74088170931,224.685418630571,316.230720266057,169.629647845253,220.373172368524,196.881191134875,268.135419453777,187.93408870739,188.836122600883,198.596499935639
"Banf1",4827.36298201407,2887.87217992149,2975.83823710725,3600.72755029755,3126.30206616939,3716.41211724652,4036.9667501259,3584.43566213289,3073.22527654999,2613.35739600153,2477.59913611266,5276.06196186556,4244.4945060865,4944.83500810861,3307.15182075992,3141.74718596206,4181.82108632249
"Bank1",83.7555091516637,124.177510316542,132.834518410005,85.8776587805207,130.262586090391,78.3053287803537,96.0106809627033,144.113324311587,111.08043168253,24.496745936103,144.472708546169,49.2323044653085,35.1966375213185,47.5911350545664,46.3733465641612,49.6937164739166,55.5317227308186
"Banp",771.203324526358,672.545395874389,520.987331945733,576.607137526353,941.147184503076,675.898627367264,768.085447701627,769.626476642733,486.397647821986,393.061423429289,382.38547734608,554.449524097403,585.14409879192,568.772101871648,564.615833605753,473.746763718005,503.550367135389
"Bap1",1398.82577622129,1718.61674278094,1683.7206489372,1615.90206929878,1432.8884469943,1434.22391660858,1478.56448682563,1338.92521168922,2039.84065453373,2033.22991269655,2062.8690225249,1546.12879975576,1740.03376746018,1700.51250865707,1456.28579561138,1548.23534436513,1574.65376489254
"Bard1",139.229937291077,202.657696836596,242.379868007866,205.931120545126,208.420137744626,259.643984903278,281.254818349566,261.652560452244,223.002381786897,162.569313939593,229.287532468796,148.86911112129,155.08518407831,167.14935238677,276.612944417804,357.794758612199,284.247123130631
"Barhl1",0,0.993420082532332,0,0.876302640617558,0,2.06066654685141,0,0,0,0,1.4375393885191,0,0,0,4.06783741790888,0,1.8824312790108
"Barx1",0,0,0,0,0,0,1.12953742309063,0,0.841518421837346,0,0,0,0,6.96455634944875,0,0,0
"Barx2",9.78960496577888,3.97368033012933,5.17537084714304,3.50521056247023,2.17104310150652,5.15166636712853,0,3.06624094279973,1.68303684367469,10.0213960647694,7.90646663685504,1.17219772536449,4.39957969016481,5.80379695787396,4.88140490149066,2.20860962106296,7.5297251160432
"Basp1",5389.72140060382,4984.98197414724,4120.45775613372,4362.2345449942,5439.54849082459,4909.53804787349,5382.24582102684,4730.18769442572,3026.94176334893,5383.71666368445,4693.56610351485,5181.11394611104,5236.59972621867,5590.21722982419,5873.95723146042,4957.22429447581,7138.17941000896
"Batf",144.66860671651,47.684163961552,49.1660230478589,63.0937901244642,60.7892068421826,93.7603278817393,99.3992932319752,128.782119597589,43.758957935542,40.0855842590776,41.6886422670538,51.5766999160375,40.6961121340245,90.5392325428337,46.3733465641612,55.215240526574,55.5317227308186
"Batf2",10.8773388508654,31.7894426410346,22.4266070042865,23.6601712966741,53.1905559869097,36.0616645698997,39.533809808172,24.5299275423979,47.1250316228914,27.8372112910261,24.4381696048247,8.20538407755141,24.1976882959065,13.9291126988975,13.8306472208902,27.607620263287,19.7655284296134
"Batf3",53.2989603692406,56.624944704343,50.0285848557161,42.0625267496428,82.4996378572478,54.6076634915625,49.6996466159876,85.8547463983925,28.6116263424698,33.4046535492314,35.9384847129774,43.371315838486,35.1966375213185,37.1443005303933,52.8818864328155,36.4420587475388,90.3567013925184
"Bax",1448.86153493527,1119.58443301394,935.879561525033,1259.24689456743,1305.88242555617,1472.34624772533,1733.83994444411,1427.84619903041,789.34427968343,737.129354986372,706.550609457136,1678.58714272195,1430.9632942261,1674.97580204242,1001.50157228917,723.319650898119,1232.05127211257
"Baz1a",1162.78752315751,899.045174691761,1153.24513710504,999.861312944634,944.403749155336,1029.30294015228,892.334564241596,914.761881268587,1492.01216191761,1287.19265009705,1451.91478240429,1033.87839377148,930.511104469858,919.321438127235,914.449851545917,1011.54320644684,828.269762764752
"Baz1b",3652.61038612061,3611.08200000503,4192.05038618586,3821.55581573317,3247.88047985375,3660.77412048154,3751.19378208397,3452.5873015925,5499.32288670705,4216.78076636464,4680.62824901818,3518.93757154419,3009.31250807273,3257.09085275886,4337.94182245803,5421.03231489903,4371.00542986308
"Baz2a",1164.96299092769,1118.59101293141,1123.9180356379,1110.27544566245,1188.64609807482,1228.15726192344,1188.27336909134,1383.89674551695,1421.32461448328,1342.8670726791,1336.1928616285,1188.60849351959,883.215622800586,968.073332573376,1102.38394025331,1093.26176242616,1024.98383142138
"Baz2b",741.834509629022,722.216400001006,681.423828207167,623.051177479084,642.62875804593,654.261628625324,657.390780238745,731.80950501487,716.973695405418,839.570292537348,865.398711888497,742.001160155721,732.530018412441,661.632853197631,654.92182428333,607.367645792314,528.02197376253
"Bbc3",438.356755689876,389.420672352674,257.043418741438,353.149964168876,267.038301485302,325.585314402523,456.333118928613,244.277195109712,349.230145062498,477.686545754008,384.541786428859,502.872824181365,519.150403439448,445.73160636472,257.087324811841,277.180507443401,310.601161036782
"Bbip1",962.64448830159,588.104688859141,539.101129910733,553.823268870297,654.569495104216,705.778292296609,676.592916431286,687.860051501407,430.857431980721,522.22608381965,420.480271141836,924.864005312581,739.129387947688,1027.27206154369,574.378643408734,533.379223486705,647.556359979715
"Bbln",522.11226484154,317.894426410346,217.365575580008,325.984582309732,280.064560094341,353.404312785017,365.970125081363,268.80712265211,313.044852923493,231.605597941337,311.946047308644,711.524019296244,467.455342080011,639.57842475771,169.222036585009,156.81128309547,189.184343540586
"Bbof1",21.7546777017308,21.8552418157113,18.9763597728578,16.6497501717336,22.7959525658185,28.8493316559198,24.8498233079938,23.5078472281313,10.9397394838855,17.8158152262567,11.5003151081528,58.6098862682244,38.4963222889421,33.6620223556689,13.0170797373084,18.7731817790352,19.7655284296134
"Bbox1",0,0,0,0,0,0,0,0,0,0,0,3.51659317609346,0,0,0.813567483581776,0,0.9412156395054
"Bbs1",54.3866942543271,83.4472869327159,50.0285848557161,73.6094218118749,71.6444223497152,73.1536624132252,64.3836331161658,87.8989070269257,90.8839895584333,65.6958186468217,89.8462117824436,57.4376885428599,35.1966375213185,49.912653837716,35.7969692775982,40.8592779896648,62.1202322073564
"Bbs10",73.9659041858849,89.4078074279099,81.9433717464315,110.414132717812,110.723198176833,108.184993709699,115.212817155244,105.274272369458,115.288023791716,59.0148879369754,70.4394300374358,96.120213479888,101.190332873791,139.291126988975,61.0175612686332,56.3195453371055,80.003329357959
"Bbs12",773.378792296532,670.558555709324,589.992276574307,700.165809853429,553.615990884163,636.745962977087,740.976549547452,729.765344386337,757.366579653611,453.189799817905,613.110549203395,975.268507503254,917.312365399363,740.564491824717,854.245857760865,837.063046382862,934.627130028863
"Bbs2",275.196672926895,313.920746080217,279.470025745724,255.880371060327,271.380387688315,286.432650012346,268.829906695569,281.072086423309,244.881860754668,226.038155683132,286.0703383153,365.72569031372,312.370158001702,329.655667207241,266.036567131241,223.069571727359,319.072101792331
"Bbs4",305.653221709318,232.460299312566,180.275417842149,183.14725188907,176.940012772781,197.823988497736,164.912463771232,230.990151024247,191.024681757077,237.173040199543,158.129332737101,269.605476833832,214.479509895535,240.277194055982,239.188840173042,140.246710937498,172.242462029488
"Bbs5",184.914760464712,97.3551680881686,136.284765641433,125.311277608311,189.96627138182,198.854321771161,119.730966847606,130.826280226122,166.620647523794,160.342337036311,122.909617718383,218.028776917795,207.880140360287,153.220239687872,141.560742143229,115.952005105805,131.770189530756
"Bbs7",547.130144198531,505.650822008957,476.13411793716,428.511991261986,395.129844474187,462.619639768142,436.001445312982,522.283040590221,454.419947792167,314.003743362775,346.446992633102,461.845903793608,381.663538121797,460.821478455192,463.733465641612,441.721924212592,479.078760508249
"Bbs9",199.055300970837,245.374760385486,203.564586654293,209.436331107596,222.531917904418,262.734984723555,176.207838002138,201.349821910516,187.658608069728,150.320940971541,232.881380940094,179.346251980767,212.279720050452,219.383525007636,248.951649976024,268.34606895915,229.656616039318
"Bbx",1667.49604583767,1485.16302338584,1711.32262678863,1542.2926474869,1491.50661073498,1756.71823119083,1511.32107209526,1260.22502749069,1454.14383293493,1663.55174675172,1732.23496316551,1968.11998088697,1549.75194586055,1495.05809634833,1400.96320672782,1635.47542439712,1547.35851134688
"Bc1",43.5093554034617,12.9144610729203,49.1660230478589,49.0729478745833,45.5919051316369,48.4256638510082,35.0156601158094,37.8169716278634,38.7098474045179,36.7451189041545,25.8757089933438,121.908563437907,93.4910684160022,132.326570639526,33.3562668268528,72.8841174950777,105.416151624605
"Bcam",129.440332325299,164.907733700367,152.67343999072,154.22926474869,259.439650630029,170.004990115242,149.098939847963,147.179565254387,151.473315930722,154.774894778105,128.659775272459,123.080761163271,125.388021169697,126.522773681652,129.357229889502,90.5529944635813,157.183011797402
"Bcan",0,3.97368033012933,0,4.38151320308779,4.34208620301304,5.15166636712853,2.25907484618125,2.04416062853316,0,5.56744225820523,2.15630908277865,0,0,2.32151878314958,4.88140490149066,2.20860962106296,4.706078197527
"Bcap29",1327.03533980558,846.393910317547,1045.42491112289,1061.20249778786,771.805822585568,772.74995506928,867.484740933602,781.891440413932,1211.78652744578,1421.92475274561,1285.87898303033,1137.03179360355,1514.55530833924,1291.92520282274,955.941793208587,1024.79486417321,806.621803056128
"Bcap31",7234.51806971059,5036.63981843893,4186.87501533872,4538.37137575833,4110.8701127026,4465.46440702701,4671.76678190283,4540.08075597214,3145.595860828,3633.31281770473,3584.50446527237,6510.38616667437,6084.61871149793,5760.84886038569,3931.15808066714,3700.52542009099,4414.30134928033
"Bcar1",1786.0590393121,2339.50429436364,1820.00541457864,1897.19521693701,1883.37989055691,1618.65357255179,1643.47695059686,2004.29949627676,1630.86270152078,2554.34250806456,1960.80372594005,2568.28521627359,2838.82879507884,2201.96056581738,2195.81863818721,2081.61456785184,2443.39580015602
"Bcar3",321.969229985616,234.44713947763,213.915328348579,210.312633748214,249.66995667325,180.308322849499,283.513893195747,218.725187253048,250.772489707529,267.237228393851,235.756459717132,412.6135993283,216.679299740617,363.31768956291,420.614389011778,432.88748572834,447.077428765065
"Bcas1",3.26320165525963,2.980260247597,3.45024723142869,3.50521056247023,2.17104310150652,9.27299946083136,0,3.06624094279973,5.89062895286142,2.22697690328209,2.15630908277865,4.68879090145795,4.39957969016481,1.16075939157479,3.2542699343271,4.41721924212592,8.4709407555486
"Bcas2",2672.56215565763,2551.10277194303,2810.22636999867,2784.01348924198,3473.66896241043,3133.24348448757,3159.31617238448,2947.67962634481,2255.26937052409,2198.02620353942,2210.21680984811,2829.68530902987,2820.13058139564,3013.33138052816,2543.21195367663,2775.11798886561,2722.93684508912
"Bcas3",453.585030081088,599.032309766996,491.660230478589,600.267308823027,460.261137519382,413.163642643708,539.91888823732,516.150558704622,483.873092556474,626.893998273909,656.236730858968,557.966117273496,554.347040960766,429.480974882673,588.209290629624,500.25007917076,445.194997486054
"Bcas3os1",0,0,0,0.876302640617558,0,0,0,0,0,0,0.718769694259549,0,1.0998949225412,3.48227817472437,0.813567483581776,0,1.8824312790108
"Bcas3os2",16.3160082762981,2.980260247597,0,2.62890792185267,0,0,3.38861226927188,6.13248188559947,9.2567026402108,6.68093070984627,5.03138785981684,9.3775818029159,6.59936953524722,11.6075939157479,4.06783741790888,0,0.9412156395054
"Bcat1",1428.19459111863,1682.85361980977,1771.70195333863,1672.86174093892,1588.11802875202,1730.95989935519,1452.58512609455,1317.46152508962,1768.8717227021,1268.26334641915,1666.82692098789,989.334880207628,1333.07264611994,1344.15937544361,1751.61079215156,1818.79002294535,1736.54285488746
"Bcat2",1072.50561069533,1030.17662558603,762.504638145741,930.633404335847,936.805098300063,1037.54560633969,1218.77087951479,1116.1117031791,884.43586135105,989.891233508889,794.959281851061,1003.401252912,1026.20196273094,1123.6150910444,846.923750408629,771.909062561504,915.802817238755
"Bccip",2161.32722966696,1667.95231857179,1690.62114340006,1794.66780798476,1709.69644243638,1841.20555961174,2086.25562044839,1819.30295939451,1588.78678042891,1305.00846532331,1307.44207385812,1710.23648130679,1734.53429284748,2047.57956673793,1624.69426471281,1648.7270821235,1809.95767476888
"Bcdin3d",214.283575362049,205.637957084193,187.175912305007,214.694146951302,196.47940068634,172.065656662093,239.461933695213,195.217340024916,148.107242243373,149.2074525199,173.223496316551,234.439545072898,205.680350515205,212.418968658187,268.477269581986,249.572887180114,291.776848246674
"Bche",92.4573802323561,73.5130861073926,98.3320460957178,105.156316874107,155.229581757716,87.5783282411851,72.2903950778002,81.7664251413262,53.0156605757528,13.3618614196925,11.5003151081528,72.6762589725982,167.184028226263,157.863277254172,89.4924231939954,239.634143885331,101.651289066583
"Bckdha",138.142203405991,318.887846492879,270.844407667152,283.045752919471,195.393879135587,183.399322669776,169.430613463594,150.245806197187,325.667629251053,457.64375362447,390.291943982935,134.802738416916,290.372259550878,139.291126988975,197.696898510372,230.799705401079,195.772853017123
"Bckdhb",163.160082762981,198.684016506466,186.313350497149,205.931120545126,189.96627138182,170.004990115242,237.202858849032,307.64617459424,180.084942273192,179.271640714208,156.691793348582,260.227895030916,249.676147416853,179.917705694093,130.984364856666,167.854331200785,138.358699007294
"Bckdk",993.101037084013,1252.70272407327,1289.52990274647,1360.89800087907,1324.33629191898,1176.64059825216,1293.32034943877,1166.19363857817,1331.28214334668,1137.98519757715,1284.44144364181,1166.33673673767,1206.5847300277,1001.73535492904,1472.55714528301,1414.61446229083,1434.41263460623
"Bcl10",2406.06735381143,1951.0770420935,2214.19616076936,2411.58486697952,2188.41144631857,2284.24886718479,2317.81079218197,2078.91135921822,1900.14859650873,2486.41971251445,2001.05482881858,2261.1694122281,2480.26305033041,2240.26562573935,1984.29109245595,2086.03178709397,2078.20413202792
"Bcl11a",6.52640331051925,2.980260247597,7.76305627071456,4.38151320308779,7.59865085527282,5.15166636712853,3.38861226927188,14.3091243997321,8.41518421837346,5.56744225820523,0.718769694259549,2.34439545072898,1.0998949225412,3.48227817472437,6.50853986865421,2.20860962106296,4.706078197527
"Bcl11b",7.6141371956058,13.9078811554527,10.3507416942861,3.50521056247023,18.4538663628054,10.3033327342571,15.8135239232688,20.4416062853316,12.6227763275602,3.34046535492314,25.1569392990842,4.68879090145795,7.69926445778842,2.32151878314958,16.2713496716355,12.1473529158463,4.706078197527
"Bcl2",457.935965621434,548.367885557848,519.262208330018,485.471662902127,555.787033985669,661.473961539304,574.934548353129,543.746727189819,364.377476655571,316.230720266057,428.386737778691,447.779531089234,338.76763614269,386.532877394405,721.634357937035,661.478581508356,654.144869456253
"Bcl2a1a",112.036590163914,73.5130861073926,58.6542029342878,77.1146323743451,131.348107641144,104.063660615996,114.083279732153,109.362593626524,78.2612132308731,43.4260496140008,31.6258665474201,69.1596657965048,51.6950613594365,80.0923980186606,103.323070414886,101.596042568896,76.2384667999374
"Bcl2a1b",366.566319274165,177.822194773288,194.076406767864,203.302212623274,277.893516992835,315.281981668266,306.10464165756,297.425371451574,112.763468526204,96.8734952927709,133.691163132276,355.17591078544,202.380665747581,256.527825538029,198.510465993953,177.793074495568,286.129554409642
"Bcl2a1c",0,0,0.862561807857174,0,0,0,0,0,0,0,0,0,0,0,1.62713496716355,0,0.9412156395054
"Bcl2a1d",267.582535731289,138.085391471994,92.2941134407176,141.961027780044,221.446396353665,199.884655044587,240.591471118304,195.217340024916,111.921950104367,66.8093070984627,64.6892724833594,57.4376885428599,59.394325817225,70.8063228860623,99.2552329969767,117.056309916337,129.887758251745
"Bcl2l1",1106.22536113301,1153.36071582004,1071.30176535861,1192.6478938805,947.660313807596,1007.66594141034,998.511082012115,884.09947184059,1166.34453266656,1494.30150210228,1197.47031063641,1171.02552763912,1584.94858338187,869.408784289519,925.839796316061,948.597832246541,1002.39465607325
"Bcl2l10",1.08773388508654,0.993420082532332,0,0,0,0,0,1.02208031426658,0,0,0,0,0,0,0,0,0
"Bcl2l11",691.798750915041,833.479449244627,1048.87515835432,1027.9029974444,1027.98890856334,920.087613169156,866.355203510511,867.746186812325,1386.82235918795,1778.24105727075,1688.39001181568,1129.99860725137,1128.49219052727,1011.02143006164,1226.04619775774,1163.93727030018,917.685248517765
"Bcl2l12",195.792099315578,233.453719395098,199.251777615007,196.291791498333,237.729219614964,216.369987419398,228.166559464307,295.381210823041,155.680908039909,193.746990585542,138.003781297833,175.829658804673,168.283923148804,222.86580318236,251.392352426769,183.314598548226,230.597831678823
"Bcl2l13",1119.27816775405,1071.90026905239,1198.09835111361,1097.13090605318,941.147184503076,843.842950935654,841.505380202517,869.790347440858,1285.84014856746,1601.19639345982,1415.25752799705,1017.46762561638,1130.69198037236,1020.30750519424,1169.09647390701,1220.25681563729,1002.39465607325
"Bcl2l14",22.8424115868174,38.743383218761,12.9384271178576,10.5156316874107,13.0262586090391,16.4853323748113,19.2021361925407,15.3312047139987,5.89062895286142,6.68093070984627,5.03138785981684,2.34439545072898,7.69926445778842,0,1.62713496716355,1.10430481053148,1.8824312790108
"Bcl2l15",2.17546777017308,3.97368033012933,2.58768542357152,2.62890792185267,2.17104310150652,0,15.8135239232688,2.04416062853316,1.68303684367469,0,2.87507877703819,5.86098862682244,1.0998949225412,1.16075939157479,13.0170797373084,3.31291443159444,6.5885094765378
"Bcl2l2",614.569645073896,668.57171554426,650.371603124309,628.308993322789,568.813292594708,659.413294992452,580.582235468582,623.468991702612,623.565150581473,801.711685181553,638.986258196739,699.802042042599,630.239790616109,578.058177004246,545.903781483372,594.115988065936,639.085419224167
"Bcl3",317.61829444527,384.453571940013,318.285307099297,296.190292528735,455.919051316369,328.6763142228,423.576533658985,366.926832821701,287.799300268372,483.253988012214,319.13374425124,400.891622074655,212.279720050452,327.334148424091,621.565557456477,462.70371561269,762.384667999374
"Bcl6",559.095216934483,477.835059698052,416.617353195015,568.720413760795,570.984335696215,428.618641745094,612.20928331512,507.973916190489,535.205716288552,685.908886210884,529.733264669287,450.123926539963,531.249247587401,506.091094726609,490.581192599811,552.15240526574,574.141540098294
"Bcl6b",257.792930765511,376.506211279754,419.205038618586,444.285438793102,667.595753713255,522.378969626833,395.33809808172,539.658405932753,347.547108218824,432.033519236726,549.858816108555,240.30053369972,199.080980979958,386.532877394405,225.358192952152,244.051363127457,340.720061500955
"Bcl7a",252.354261340078,331.802307565799,265.669036820009,239.230620888593,254.012042876263,296.735982746604,260.923144733935,329.109861193838,304.629668705119,254.988855425799,258.757089933438,202.790206488056,219.978984508241,264.653141279052,338.444073170019,403.07125584399,355.779511733041
"Bcl7b",620.008314499329,650.690154058678,753.016458259312,779.909350149627,688.220663177567,642.927962617641,642.706793738567,654.13140113061,631.980334799847,703.724701437141,646.892724833594,581.410071780786,741.329177792771,645.382221715584,759.872029665379,700.129249876958,736.971845732729
"Bcl7c",970.258625497196,1011.30164401791,771.99281803217,864.034403648912,856.476503544322,899.480947700642,1056.11749058974,835.039616755794,710.24154803072,880.769365248067,831.616536258298,920.175214411123,787.524764539501,913.517641169361,974.653845330968,790.68224434054,1008.98316554979
"Bcl9",677.658210408916,994.413502614865,891.02634751646,913.107351523496,1035.58755941861,1057.12193853478,1008.67691881993,801.310966384997,770.830874403009,730.448424276526,891.9931905761,732.623578352805,677.535272285381,709.223988252197,1009.63724712498,980.622671751954,871.565682182001
"Bcl9l",668.956339328223,1229.85406217503,1127.36828286933,1142.6986433653,1132.19897743565,874.752949138425,960.106809627033,952.578852896451,1207.57893533659,1338.41311887254,1285.87898303033,738.484566979627,997.604694744871,651.186018673458,1160.96079907119,1221.36112044782,916.74403287826
"Bclaf1",4744.6952067475,4635.29810509586,4060.07842958372,4449.86480905596,4390.93467279694,4407.76574371517,4502.33616843924,4551.32363942907,4200.85996181203,4232.36960468761,3693.03868910556,4004.22742984509,3857.331493352,4254.18317012161,4170.34692084018,4306.78876107277,3997.34282097944
